customer_id,age,income_band,customer_segment,occupation,city,kyc_risk_rating,transaction_date,amount,category,channel,balance_after,premium_amount,start_date,end_date,status,transaction_date_year,transaction_date_month,transaction_date_day,transaction_date_weekday,start_date_year,start_date_month,start_date_day,start_date_weekday,end_date_year,end_date_month,end_date_day,end_date_weekday,product_type
56,47.0,High,Platinum,Airline Pilot,Machakos,High,2024-05-01 00:00:00.000000000,148121.0,School Fees,Branch,406233.0,7611.0,2024-11-01 00:00:00.000000000,2026-05-16 00:00:00.000000000,Active,2024,5,1,2,2024,11,1,4,2026,5,16,5,Education
56,47.0,Low,Platinum,Airline Pilot,Machakos,High,2024-05-01 00:00:00.000000000,148121.0,School Fees,Branch,406233.0,7611.0,2024-12-28 00:00:00.000000000,2028-12-07 00:00:00.000000000,Active,2024,5,1,2,2024,12,28,5,2028,12,7,3,Education
57,70.0,High,Go Banking,Professor Emeritus,Garissa,Medium,2024-09-25 00:00:00.000000000,148121.0,Travel,App,720751.0,7611.0,2022-09-01 00:00:00.000000000,2026-08-30 00:00:00.000000000,Lapsed,2024,9,25,2,2022,9,1,3,2026,8,30,6,Education
58,47.0,High,SME,"Biochemist, Clinical",Meru,Low,2025-02-10 00:00:00.000000000,138596.0,Personal,Internet Banking,437813.0,7894.0,2024-04-29 00:00:00.000000000,2026-08-24 00:00:00.000000000,Pending,2025,2,10,0,2024,4,29,0,2026,8,24,0,Education
59,47.0,High,Platinum,Educational Psychologist,Eldoret,High,2024-06-10 00:00:00.000000000,148121.0,Bills,App,243092.0,7611.0,2022-04-02 00:00:00.000000000,2028-10-15 00:00:00.000000000,Active,2024,6,10,0,2022,4,2,5,2028,10,15,6,Education
60,47.0,High,SME,"Engineer, Building Services",Nakuru,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Education
61,58.0,Medium,Go Banking,"Teacher, Primary School",Busia,High,2024-04-18 00:00:00.000000000,202099.0,School Fees,Ussd,358589.0,7611.0,2023-07-09 00:00:00.000000000,2028-05-18 00:00:00.000000000,Pending,2024,4,18,3,2023,7,9,6,2028,5,18,3,Education
61,58.0,Low,Go Banking,"Teacher, Primary School",Busia,High,2024-04-18 00:00:00.000000000,202099.0,School Fees,Ussd,358589.0,7611.0,2022-07-09 00:00:00.000000000,2028-04-16 00:00:00.000000000,Active,2024,4,18,3,2022,7,9,5,2028,4,16,6,Education
61,58.0,Medium,Go Banking,"Teacher, Primary School",Busia,High,2024-04-18 00:00:00.000000000,202099.0,School Fees,Ussd,358589.0,7611.0,2024-02-25 00:00:00.000000000,2027-07-10 00:00:00.000000000,Active,2024,4,18,3,2024,2,25,6,2027,7,10,5,Education
61,58.0,Low,Go Banking,"Teacher, Primary School",Busia,High,2024-11-26 00:00:00.000000000,148121.0,Groceries,App,676253.0,7611.0,2023-07-09 00:00:00.000000000,2028-05-18 00:00:00.000000000,Pending,2024,11,26,1,2023,7,9,6,2028,5,18,3,Education
61,58.0,Low,Go Banking,"Teacher, Primary School",Busia,High,2024-11-26 00:00:00.000000000,148121.0,Groceries,App,676253.0,7611.0,2022-07-09 00:00:00.000000000,2028-04-16 00:00:00.000000000,Active,2024,11,26,1,2022,7,9,5,2028,4,16,6,Education
61,58.0,Low,Go Banking,"Teacher, Primary School",Busia,High,2024-11-26 00:00:00.000000000,148121.0,Groceries,App,676253.0,7611.0,2024-02-25 00:00:00.000000000,2027-07-10 00:00:00.000000000,Active,2024,11,26,1,2024,2,25,6,2027,7,10,5,Education
62,47.0,High,Gold,Chief Strategy Officer,Migori,Low,2024-04-12 00:00:00.000000000,194867.0,Personal,Ussd,675475.0,7611.0,2024-01-22 00:00:00.000000000,2029-03-07 00:00:00.000000000,Active,2024,4,12,4,2024,1,22,0,2029,3,7,2,Education
62,47.0,High,Gold,Chief Strategy Officer,Migori,Low,2024-04-12 00:00:00.000000000,194867.0,Personal,Ussd,675475.0,7611.0,2023-10-20 00:00:00.000000000,2027-11-17 00:00:00.000000000,Lapsed,2024,4,12,4,2023,10,20,4,2027,11,17,2,Education
62,47.0,High,Gold,Chief Strategy Officer,Migori,Low,2024-04-12 00:00:00.000000000,194867.0,Personal,Ussd,675475.0,7611.0,2022-07-30 00:00:00.000000000,2027-01-17 00:00:00.000000000,Active,2024,4,12,4,2022,7,30,5,2027,1,17,6,Education
62,47.0,High,Gold,Chief Strategy Officer,Migori,Low,2024-04-12 00:00:00.000000000,194867.0,Personal,Ussd,675475.0,7611.0,2024-02-18 00:00:00.000000000,2028-11-23 00:00:00.000000000,Active,2024,4,12,4,2024,2,18,6,2028,11,23,3,Education
63,32.0,High,Go Banking,"Horticulturist, Amenity",Isiolo,High,2025-03-15 05:39:05.628589568,148121.0,Electronics,App,429910.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Education
64,47.0,Low,Go Banking,"Programmer, Multimedia",Meru,Medium,2024-11-02 00:00:00.000000000,148121.0,Travel,Branch,376587.0,7611.0,2023-04-08 00:00:00.000000000,2028-05-27 00:00:00.000000000,Active,2024,11,2,5,2023,4,8,5,2028,5,27,5,Education
64,47.0,Low,Go Banking,"Programmer, Multimedia",Meru,Medium,2024-11-02 00:00:00.000000000,148121.0,Travel,Branch,376587.0,6844.0,2023-08-18 00:00:00.000000000,2028-08-01 00:00:00.000000000,Active,2024,11,2,5,2023,8,18,4,2028,8,1,1,Education
65,26.0,High,Go Banking,Land/Geomatics Surveyor,Bungoma,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Education
66,47.0,High,Platinum,It Sales Professional,Bomet,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-05-04 00:00:00.000000000,2028-07-21 00:00:00.000000000,Active,2025,3,15,5,2023,5,4,3,2028,7,21,4,Education
67,47.0,High,SME,International Aid/Development Worker,Kisumu,High,2024-07-11 00:00:00.000000000,148121.0,Electronics,App,406233.0,7611.0,2022-06-02 00:00:00.000000000,2026-06-24 00:00:00.000000000,Pending,2024,7,11,3,2022,6,2,3,2026,6,24,2,Education
67,47.0,High,SME,International Aid/Development Worker,Kisumu,High,2024-07-11 00:00:00.000000000,148121.0,Electronics,App,406233.0,7611.0,2023-10-26 00:00:00.000000000,2027-05-15 00:00:00.000000000,Lapsed,2024,7,11,3,2023,10,26,3,2027,5,15,5,Education
68,47.0,High,Gold,Furniture Conservator/Restorer,Siaya,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,6356.0,2023-06-09 00:00:00.000000000,2028-06-22 00:00:00.000000000,Pending,2025,3,15,5,2023,6,9,4,2028,6,22,3,Education
69,47.0,Low,Platinum,Stage Manager,Meru,High,2025-11-30 00:00:00.000000000,148121.0,Bills,Internet Banking,88034.0,7611.0,2022-06-11 00:00:00.000000000,2027-08-30 00:00:00.000000000,Lapsed,2025,11,30,6,2022,6,11,5,2027,8,30,0,Education
69,47.0,Low,Platinum,Stage Manager,Meru,High,2025-10-18 00:00:00.000000000,165646.0,Electronics,Branch,406233.0,7611.0,2022-06-11 00:00:00.000000000,2027-08-30 00:00:00.000000000,Lapsed,2025,10,18,5,2022,6,11,5,2027,8,30,0,Education
70,47.0,Low,Go Banking,Customer Service Manager,Meru,High,2024-07-07 00:00:00.000000000,123941.0,School Fees,App,309045.0,7611.0,2024-08-12 00:00:00.000000000,2026-06-11 00:00:00.000000000,Active,2024,7,7,6,2024,8,12,0,2026,6,11,3,Education
70,47.0,High,Go Banking,Customer Service Manager,Meru,High,2024-06-08 00:00:00.000000000,148121.0,Personal,Internet Banking,708345.0,7611.0,2024-08-12 00:00:00.000000000,2026-06-11 00:00:00.000000000,Active,2024,6,8,5,2024,8,12,0,2026,6,11,3,Education
71,47.0,High,Gold,Ranger/Warden,Kwale,High,2025-06-01 00:00:00.000000000,148121.0,Bills,Internet Banking,183483.0,11375.0,2022-05-22 00:00:00.000000000,2027-04-04 00:00:00.000000000,Active,2025,6,1,6,2022,5,22,6,2027,4,4,6,Education
71,47.0,High,Gold,Ranger/Warden,Kwale,High,2025-03-28 00:00:00.000000000,148121.0,Groceries,App,82832.0,11375.0,2022-05-22 00:00:00.000000000,2027-04-04 00:00:00.000000000,Active,2025,3,28,4,2022,5,22,6,2027,4,4,6,Education
71,47.0,High,Gold,Ranger/Warden,Kwale,High,2025-01-15 00:00:00.000000000,148121.0,Travel,Ussd,406233.0,11375.0,2022-05-22 00:00:00.000000000,2027-04-04 00:00:00.000000000,Active,2025,1,15,2,2022,5,22,6,2027,4,4,6,Education
72,47.0,Medium,Go Banking,Music Therapist,Kajiado,Low,2025-06-30 00:00:00.000000000,148121.0,Personal,Internet Banking,616094.0,12612.0,2023-07-05 00:00:00.000000000,2028-07-03 00:00:00.000000000,Pending,2025,6,30,0,2023,7,5,2,2028,7,3,0,Education
72,47.0,Low,Go Banking,Music Therapist,Kajiado,Low,2025-06-30 00:00:00.000000000,148121.0,Personal,Internet Banking,616094.0,9837.0,2023-03-21 00:00:00.000000000,2028-03-07 00:00:00.000000000,Pending,2025,6,30,0,2023,3,21,1,2028,3,7,1,Education
72,47.0,Medium,Go Banking,Music Therapist,Kajiado,Low,2025-06-30 00:00:00.000000000,148121.0,Personal,Internet Banking,616094.0,7611.0,2023-03-05 00:00:00.000000000,2029-02-21 00:00:00.000000000,Active,2025,6,30,0,2023,3,5,6,2029,2,21,2,Education
72,47.0,Low,Go Banking,Music Therapist,Kajiado,Low,2025-06-30 00:00:00.000000000,148121.0,Personal,Internet Banking,616094.0,10411.0,2025-02-04 00:00:00.000000000,2028-11-26 00:00:00.000000000,Pending,2025,6,30,0,2025,2,4,1,2028,11,26,6,Education
72,47.0,Low,Go Banking,Music Therapist,Kajiado,Low,2024-12-28 00:00:00.000000000,148121.0,Personal,App,527511.0,12612.0,2023-07-05 00:00:00.000000000,2028-07-03 00:00:00.000000000,Pending,2024,12,28,5,2023,7,5,2,2028,7,3,0,Education
72,47.0,Low,Go Banking,Music Therapist,Kajiado,Low,2024-12-28 00:00:00.000000000,148121.0,Personal,App,527511.0,9837.0,2023-03-21 00:00:00.000000000,2028-03-07 00:00:00.000000000,Pending,2024,12,28,5,2023,3,21,1,2028,3,7,1,Education
72,47.0,High,Go Banking,Music Therapist,Kajiado,Low,2024-12-28 00:00:00.000000000,148121.0,Personal,App,527511.0,7611.0,2023-03-05 00:00:00.000000000,2029-02-21 00:00:00.000000000,Active,2024,12,28,5,2023,3,5,6,2029,2,21,2,Education
72,47.0,Medium,Go Banking,Music Therapist,Kajiado,Low,2024-12-28 00:00:00.000000000,148121.0,Personal,App,527511.0,10411.0,2025-02-04 00:00:00.000000000,2028-11-26 00:00:00.000000000,Pending,2024,12,28,5,2025,2,4,1,2028,11,26,6,Education
72,47.0,Low,Go Banking,Music Therapist,Kajiado,Low,2024-07-05 00:00:00.000000000,148121.0,Personal,App,350747.0,12612.0,2023-07-05 00:00:00.000000000,2028-07-03 00:00:00.000000000,Pending,2024,7,5,4,2023,7,5,2,2028,7,3,0,Education
72,47.0,High,Go Banking,Music Therapist,Kajiado,Low,2024-07-05 00:00:00.000000000,148121.0,Personal,App,350747.0,9837.0,2023-03-21 00:00:00.000000000,2028-03-07 00:00:00.000000000,Pending,2024,7,5,4,2023,3,21,1,2028,3,7,1,Education
72,47.0,Medium,Go Banking,Music Therapist,Kajiado,Low,2024-07-05 00:00:00.000000000,148121.0,Personal,App,350747.0,7611.0,2023-03-05 00:00:00.000000000,2029-02-21 00:00:00.000000000,Active,2024,7,5,4,2023,3,5,6,2029,2,21,2,Education
72,47.0,Low,Go Banking,Music Therapist,Kajiado,Low,2024-07-05 00:00:00.000000000,148121.0,Personal,App,350747.0,10411.0,2025-02-04 00:00:00.000000000,2028-11-26 00:00:00.000000000,Pending,2024,7,5,4,2025,2,4,1,2028,11,26,6,Education
72,47.0,Low,Go Banking,Music Therapist,Kajiado,Low,2024-03-22 00:00:00.000000000,938.0,Groceries,App,406233.0,12612.0,2023-07-05 00:00:00.000000000,2028-07-03 00:00:00.000000000,Pending,2024,3,22,4,2023,7,5,2,2028,7,3,0,Education
72,47.0,Medium,Go Banking,Music Therapist,Kajiado,Low,2024-03-22 00:00:00.000000000,938.0,Groceries,App,406233.0,9837.0,2023-03-21 00:00:00.000000000,2028-03-07 00:00:00.000000000,Pending,2024,3,22,4,2023,3,21,1,2028,3,7,1,Education
72,47.0,High,Go Banking,Music Therapist,Kajiado,Low,2024-03-22 00:00:00.000000000,938.0,Groceries,App,406233.0,7611.0,2023-03-05 00:00:00.000000000,2029-02-21 00:00:00.000000000,Active,2024,3,22,4,2023,3,5,6,2029,2,21,2,Education
72,47.0,Medium,Go Banking,Music Therapist,Kajiado,Low,2024-03-22 00:00:00.000000000,938.0,Groceries,App,406233.0,10411.0,2025-02-04 00:00:00.000000000,2028-11-26 00:00:00.000000000,Pending,2024,3,22,4,2025,2,4,1,2028,11,26,6,Education
73,47.0,Medium,Go Banking,Contracting Civil Engineer,Bungoma,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,13494.0,2024-11-28 00:00:00.000000000,2029-03-13 00:00:00.000000000,Active,2025,3,15,5,2024,11,28,3,2029,3,13,1,Education
73,47.0,High,Go Banking,Contracting Civil Engineer,Bungoma,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,1269.0,2023-07-23 00:00:00.000000000,2027-10-19 00:00:00.000000000,Active,2025,3,15,5,2023,7,23,6,2027,10,19,1,Education
74,58.0,Low,Go Banking,Adult Nurse,Lamu,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,11599.0,2023-12-27 00:00:00.000000000,2026-05-26 00:00:00.000000000,Active,2025,3,15,5,2023,12,27,2,2026,5,26,1,Education
75,45.0,Medium,Gold,"Designer, Television/Film Set",Nakuru,Low,2024-12-17 00:00:00.000000000,190700.0,Electronics,Ussd,478404.0,7611.0,2023-09-15 15:49:17.609391872,2028-02-17 00:00:00.000000000,Lapsed,2024,12,17,1,2023,9,15,4,2028,2,17,3,Education
76,47.0,Medium,SME,Visual Merchandiser,Bungoma,Medium,2025-09-05 00:00:00.000000000,148121.0,Personal,Branch,224261.0,7611.0,2025-03-03 00:00:00.000000000,2028-10-25 00:00:00.000000000,Active,2025,9,5,4,2025,3,3,0,2028,10,25,2,Education
77,47.0,Low,Go Banking,"Engineer, Control And Instrumentation",Naivasha,Low,2025-01-11 00:00:00.000000000,148121.0,Electronics,Branch,406233.0,7611.0,2023-06-01 00:00:00.000000000,2027-03-03 00:00:00.000000000,Active,2025,1,11,5,2023,6,1,3,2027,3,3,2,Education
77,47.0,Low,Go Banking,"Engineer, Control And Instrumentation",Naivasha,Low,2026-03-08 00:00:00.000000000,148121.0,School Fees,Internet Banking,324832.0,7611.0,2023-06-01 00:00:00.000000000,2027-03-03 00:00:00.000000000,Active,2026,3,8,6,2023,6,1,3,2027,3,3,2,Education
77,47.0,Low,Go Banking,"Engineer, Control And Instrumentation",Naivasha,Low,2025-10-19 00:00:00.000000000,148121.0,Travel,App,406233.0,7611.0,2023-06-01 00:00:00.000000000,2027-03-03 00:00:00.000000000,Active,2025,10,19,6,2023,6,1,3,2027,3,3,2,Education
78,50.0,Medium,SME,Sales Executive,Naivasha,Low,2025-06-15 00:00:00.000000000,148121.0,Bills,App,406233.0,7611.0,2022-08-05 00:00:00.000000000,2027-03-13 00:00:00.000000000,Lapsed,2025,6,15,6,2022,8,5,4,2027,3,13,5,Education
79,65.0,Medium,Gold,Web Designer,Kajiado,Low,2024-11-10 00:00:00.000000000,122320.0,Personal,Internet Banking,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2024,11,10,6,2023,9,15,4,2027,9,19,6,Education
79,65.0,Medium,Gold,Web Designer,Kajiado,Low,2024-12-28 00:00:00.000000000,148121.0,Bills,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2024,12,28,5,2023,9,15,4,2027,9,19,6,Education
80,79.0,Medium,Gold,Public Librarian,Voi,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-12-22 00:00:00.000000000,2026-06-04 00:00:00.000000000,Active,2025,3,15,5,2024,12,22,6,2026,6,4,3,Education
81,47.0,Medium,Go Banking,Psychiatric Nurse,Machakos,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Education
82,47.0,Medium,SME,"Psychologist, Forensic",Bomet,High,2024-09-25 00:00:00.000000000,148121.0,Travel,Internet Banking,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2024,9,25,2,2023,9,15,4,2027,9,19,6,Education
83,47.0,Medium,SME,Rural Practice Surveyor,Bungoma,Medium,2025-02-24 00:00:00.000000000,148121.0,Electronics,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,2,24,0,2023,9,15,4,2027,9,19,6,Education
83,47.0,Medium,SME,Rural Practice Surveyor,Bungoma,Medium,2025-07-19 00:00:00.000000000,148121.0,Groceries,Internet Banking,645870.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,7,19,5,2023,9,15,4,2027,9,19,6,Education
83,47.0,Medium,SME,Rural Practice Surveyor,Bungoma,Medium,2025-08-01 00:00:00.000000000,253288.0,Electronics,Ussd,687829.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,8,1,4,2023,9,15,4,2027,9,19,6,Education
83,47.0,Medium,SME,Rural Practice Surveyor,Bungoma,Medium,2025-05-15 00:00:00.000000000,217550.0,School Fees,App,600399.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,5,15,3,2023,9,15,4,2027,9,19,6,Education
84,47.0,High,Go Banking,"Accountant, Chartered Public Finance",Thika Road,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2022-06-08 00:00:00.000000000,2028-05-08 00:00:00.000000000,Active,2025,3,15,5,2022,6,8,2,2028,5,8,0,Education
85,52.0,High,Platinum,"Engineer, Civil (Consulting)",Nairobi,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2022-07-17 00:00:00.000000000,2027-03-13 00:00:00.000000000,Active,2025,3,15,5,2022,7,17,6,2027,3,13,5,Education
85,52.0,High,Platinum,"Engineer, Civil (Consulting)",Nairobi,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-01-26 00:00:00.000000000,2026-05-13 00:00:00.000000000,Lapsed,2025,3,15,5,2023,1,26,3,2026,5,13,2,Education
86,47.0,Low,Platinum,Insurance Risk Surveyor,Bomet,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2022-05-07 00:00:00.000000000,2028-09-25 00:00:00.000000000,Active,2025,3,15,5,2022,5,7,5,2028,9,25,0,Education
87,47.0,High,Gold,Clinical Research Associate,Meru,Medium,2025-02-01 00:00:00.000000000,148121.0,Personal,App,406233.0,7611.0,2022-04-04 00:00:00.000000000,2026-04-13 00:00:00.000000000,Lapsed,2025,2,1,5,2022,4,4,0,2026,4,13,0,Education
87,47.0,Medium,Gold,Clinical Research Associate,Meru,Medium,2025-02-01 00:00:00.000000000,148121.0,Personal,App,406233.0,7611.0,2023-11-14 00:00:00.000000000,2027-02-13 00:00:00.000000000,Lapsed,2025,2,1,5,2023,11,14,1,2027,2,13,5,Education
88,47.0,Low,Gold,Archaeologist,Kilifi,Low,2025-08-05 00:00:00.000000000,135897.0,Travel,App,406233.0,7611.0,2023-01-13 00:00:00.000000000,2027-10-10 00:00:00.000000000,Active,2025,8,5,1,2023,1,13,4,2027,10,10,6,Education
89,47.0,Medium,Platinum,Publishing Rights Manager,Thika Road,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,6052.0,2022-08-04 00:00:00.000000000,2027-09-28 00:00:00.000000000,Active,2025,3,15,5,2022,8,4,3,2027,9,28,1,Education
90,22.0,Low,Platinum,Firefighter,Voi,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-07-27 00:00:00.000000000,2028-02-02 00:00:00.000000000,Lapsed,2025,3,15,5,2024,7,27,5,2028,2,2,2,Education
91,47.0,Low,Platinum,Armed Forces Technical Officer,Kitale,Low,2024-06-28 00:00:00.000000000,148121.0,Travel,App,406233.0,7611.0,2022-07-22 00:00:00.000000000,2027-09-10 00:00:00.000000000,Pending,2024,6,28,4,2022,7,22,4,2027,9,10,4,Education
92,47.0,Medium,Go Banking,Further Education Lecturer,Thika,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Education
93,47.0,Medium,Go Banking,Stage Manager,Kericho,Low,2025-08-15 00:00:00.000000000,226395.0,Groceries,App,573365.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,8,15,4,2023,9,15,4,2027,9,19,6,Education
93,47.0,Medium,Go Banking,Stage Manager,Kericho,Low,2025-03-28 00:00:00.000000000,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,28,4,2023,9,15,4,2027,9,19,6,Education
94,32.0,Medium,Go Banking,Architectural Technologist,Kajiado,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Education
95,59.0,Medium,Go Banking,"Designer, Furniture",Eldoret,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2025-01-25 00:00:00.000000000,2027-02-20 00:00:00.000000000,Lapsed,2025,3,15,5,2025,1,25,5,2027,2,20,5,Education
96,47.0,Low,Go Banking,Social Worker,Bungoma,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-09 00:00:00.000000000,2027-06-04 00:00:00.000000000,Lapsed,2025,3,15,5,2023,9,9,5,2027,6,4,4,Education
96,47.0,Low,Go Banking,Social Worker,Bungoma,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,8845.0,2024-01-02 00:00:00.000000000,2028-07-15 00:00:00.000000000,Active,2025,3,15,5,2024,1,2,1,2028,7,15,5,Education
97,47.0,Low,Go Banking,Operations Geologist,Thika Road,Low,2026-03-03 00:00:00.000000000,223.0,Personal,Ussd,233673.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2026,3,3,1,2023,9,15,4,2027,9,19,6,Education
98,47.0,Low,Gold,Medical Technical Officer,Narok,Low,2025-10-16 00:00:00.000000000,50495.0,School Fees,Branch,64736.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,10,16,3,2023,9,15,4,2027,9,19,6,Education
99,47.0,Medium,SME,Rural Practice Surveyor,Busia,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-01-14 00:00:00.000000000,2027-09-22 00:00:00.000000000,Lapsed,2025,3,15,5,2023,1,14,5,2027,9,22,2,Education
100,69.0,Low,Gold,Financial Manager,Nairobi,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-10-03 00:00:00.000000000,2029-02-10 00:00:00.000000000,Active,2025,3,15,5,2024,10,3,3,2029,2,10,5,Education
101,47.0,Low,SME,"Designer, Industrial/Product",Siaya,Low,2025-06-10 00:00:00.000000000,127270.0,Electronics,App,47125.0,7611.0,2024-01-13 00:00:00.000000000,2026-11-09 00:00:00.000000000,Active,2025,6,10,1,2024,1,13,5,2026,11,9,0,Education
101,47.0,Low,SME,"Designer, Industrial/Product",Siaya,Low,2025-12-25 00:00:00.000000000,148121.0,Groceries,Branch,406233.0,7611.0,2024-01-13 00:00:00.000000000,2026-11-09 00:00:00.000000000,Active,2025,12,25,3,2024,1,13,5,2026,11,9,0,Education
102,47.0,Medium,Gold,Network Engineer,Lamu,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-07-06 00:00:00.000000000,2028-05-12 00:00:00.000000000,Pending,2025,3,15,5,2023,7,6,3,2028,5,12,4,Education
