customer_id,age,income_band,customer_segment,occupation,city,kyc_risk_rating,transaction_id,transaction_date,amount,category,channel,balance_after,policy_id,product_type,premium_amount,start_date,end_date,status
110,,,SME,"Clinical scientist, histocompatibility and immunogenetics",Garissa,Medium,103619.0,2024-08-24,,Groceries,App,670441.0,505527.0,Education,,2025-01-23,2027-03-05,Lapsed
111,,,Affluent,Water quality scientist,Narok,,,,,,,,502795.0,Education,,2022-12-21,2027-07-19,Pending
112,,High,Affluent,"Lecturer, further education",Nyeri,,101567.0,2024-12-18,98407.0,School Fees,USSD,,,Education,,,,
113,,,Affluent,Visual merchandiser,Lamu,High,102406.0,2025-11-18,,Electronics,,791104.0,,Education,,,,
113,,,Affluent,Visual merchandiser,Lamu,High,106486.0,2025-05-05,26525.0,Groceries,App,,,Education,,,,
114,,Low,SME,Research scientist (life sciences),Homa Bay,Medium,102820.0,2025-11-08,,Bills,,,503166.0,Education,,2023-09-02,2026-08-18,Active
114,,Low,SME,Research scientist (life sciences),Homa Bay,Medium,105586.0,2025-02-19,,Bills,Branch,,503166.0,Education,,2023-09-02,2026-08-18,Active
115,,High,Mass,Community pharmacist,Kakamega,Low,,,,,,,501108.0,Education,,2022-05-04,2027-01-22,Lapsed
115,,High,Mass,Community pharmacist,Kakamega,Low,,,,,,,505926.0,Education,,2022-07-28,2026-03-29,
116,62.0,Low,Mass,Chief Marketing Officer, ,,,,,,,,504687.0,Education,,2024-06-11,2028-08-01,
117,79.0,High,Mass,"Engineer, aeronautical",Kitale,High,100772.0,2025-05-18,82055.0,Travel,,310920.0,502118.0,Education,3785.0,2023-04-05,2028-03-13,Pending
117,79.0,High,Mass,"Engineer, aeronautical",Kitale,High,100772.0,2025-05-18,82055.0,Travel,,310920.0,504464.0,Education,5303.0,2022-06-12,2027-08-11,Pending
118,,Low,SME,Broadcast journalist,Homa Bay,Low,,,,,,,,Education,,,,
119,45.0,High,SME,Retail merchandiser,Homa Bay,Low,103899.0,2025-10-30,151821.0,Travel,,,500234.0,Education,,2024-05-21,2027-03-13,Active
119,45.0,High,SME,Retail merchandiser,Homa Bay,Low,103899.0,2025-10-30,151821.0,Travel,,,501704.0,Education,,2024-03-14,2027-04-04,
119,45.0,High,SME,Retail merchandiser,Homa Bay,Low,105865.0,2024-12-28,,,Branch,,500234.0,Education,,2024-05-21,2027-03-13,Active
119,45.0,High,SME,Retail merchandiser,Homa Bay,Low,105865.0,2024-12-28,,,Branch,,501704.0,Education,,2024-03-14,2027-04-04,
120,,,Affluent,"Administrator, education",Kwale,Low,102615.0,2026-02-23,,Travel,Branch,,501931.0,Education,11537.0,2024-01-11,2028-09-21,Active
120,,,Affluent,"Administrator, education",Kwale,Low,102615.0,2026-02-23,,Travel,Branch,,504675.0,Education,,2022-04-16,2027-05-12,
121,61.0,Medium,SME,Phytotherapist,Wajir,High,101064.0,2025-11-18,127153.0,Electronics,Internet Banking,,,Education,,,,
122,,,Affluent,Theatre manager,Migori,High,,,,,,,501596.0,Education,14043.0,2024-07-19,2027-05-14,Active
122,,,Affluent,Theatre manager,Migori,High,,,,,,,502151.0,Education,5963.0,2023-07-28,2028-01-23,Active
123,,Low,Affluent,,Kisumu,Low,104469.0,2024-07-04,,,Internet Banking,186927.0,500408.0,Education,,2023-11-29,2028-10-11,Active
124,,,Mass,Equities trader,Bomet,High,100202.0,2025-09-09,2886.0,Electronics,,378615.0,503513.0,Education,,2024-01-21,2028-01-19,Pending
124,,,Mass,Equities trader,Bomet,High,100202.0,2025-09-09,2886.0,Electronics,,378615.0,504516.0,Education,,2023-03-21,2026-07-02,Pending
124,,,Mass,Equities trader,Bomet,High,100273.0,2025-11-25,,Electronics,App,310783.0,503513.0,Education,,2024-01-21,2028-01-19,Pending
124,,,Mass,Equities trader,Bomet,High,100273.0,2025-11-25,,Electronics,App,310783.0,504516.0,Education,,2023-03-21,2026-07-02,Pending
125,,,SME,Editorial assistant,Meru,Low,,,,,,,506472.0,Education,,2024-11-27,2029-01-19,
126,,Medium,Mass,Occupational therapist,Machakos,Low,,,,,,,500174.0,Education,,2024-07-23,2027-06-19,
126,,Medium,Mass,Occupational therapist,Machakos,Low,,,,,,,500247.0,Education,,2022-06-14,2026-12-15,Pending
127,,Low,Mass,Control and instrumentation engineer,Nyeri,Low,101372.0,2025-12-18,,Bills,App,679949.0,501354.0,Education,,2024-08-14,2026-11-30,
127,,Low,Mass,Control and instrumentation engineer,Nyeri,Low,101372.0,2025-12-18,,Bills,App,679949.0,502241.0,Education,,2024-09-06,2028-12-19,Lapsed
127,,Low,Mass,Control and instrumentation engineer,Nyeri,Low,101372.0,2025-12-18,,Bills,App,679949.0,502412.0,Education,,2023-06-15,2028-10-31,Active
127,,Low,Mass,Control and instrumentation engineer,Nyeri,Low,101372.0,2025-12-18,,Bills,App,679949.0,503572.0,Education,,2023-02-22,2028-06-29,
127,,Low,Mass,Control and instrumentation engineer,Nyeri,Low,106431.0,2025-03-17,,Bills,USSD,,501354.0,Education,,2024-08-14,2026-11-30,
127,,Low,Mass,Control and instrumentation engineer,Nyeri,Low,106431.0,2025-03-17,,Bills,USSD,,502241.0,Education,,2024-09-06,2028-12-19,Lapsed
127,,Low,Mass,Control and instrumentation engineer,Nyeri,Low,106431.0,2025-03-17,,Bills,USSD,,502412.0,Education,,2023-06-15,2028-10-31,Active
127,,Low,Mass,Control and instrumentation engineer,Nyeri,Low,106431.0,2025-03-17,,Bills,USSD,,503572.0,Education,,2023-02-22,2028-06-29,
128,,,SME,Geophysical data processor,Kajiado,High,104340.0,2025-07-23,3834.0,Groceries,,,505494.0,Education,3432.0,2024-11-27,2026-06-06,Active
128,,,SME,Geophysical data processor,Kajiado,High,106005.0,2024-09-30,,Electronics,,,505494.0,Education,3432.0,2024-11-27,2026-06-06,Active
129,,High,SME,"Scientist, physiological",Kericho,Medium,102530.0,2025-11-06,,Electronics,App,25484.0,,Education,,,,
130,,, ,Theatre stage manager,Isiolo,Medium,101552.0,2025-01-13,,Bills,USSD,320863.0,502019.0,Education,,2024-01-06,2028-01-27,
130,,, ,Theatre stage manager,Isiolo,Medium,101552.0,2025-01-13,,Bills,USSD,320863.0,505402.0,Education,9980.0,2022-12-01,2029-02-14,Pending
130,,, ,Theatre stage manager,Isiolo,Medium,103383.0,2025-06-13,216835.0,Electronics,,,502019.0,Education,,2024-01-06,2028-01-27,
130,,, ,Theatre stage manager,Isiolo,Medium,103383.0,2025-06-13,216835.0,Electronics,,,505402.0,Education,9980.0,2022-12-01,2029-02-14,Pending
130,,, ,Theatre stage manager,Isiolo,Medium,105509.0,2024-08-31,,Travel,,,502019.0,Education,,2024-01-06,2028-01-27,
130,,, ,Theatre stage manager,Isiolo,Medium,105509.0,2024-08-31,,Travel,,,505402.0,Education,9980.0,2022-12-01,2029-02-14,Pending
131,,Low,Affluent,Ecologist,Kericho,High,,,,,,,,Education,,,,
132,,, ,Publishing rights manager,Kericho,,106381.0,2024-03-19,,Groceries,Branch,,506867.0,Education,,2022-09-15,2027-12-30,Pending
133,,Low,Affluent,Commercial art gallery manager,Garissa,High,,,,,,,,Education,,,,
134,,High,Affluent,Film/video editor,Kericho,,101831.0,2024-05-06,,,Branch,,504294.0,Education,,2023-11-04,2029-03-01,
134,,High,Affluent,Film/video editor,Kericho,,101831.0,2024-05-06,,,Branch,,506120.0,Education,11199.0,2023-07-24,2027-08-27,Lapsed
134,,High,Affluent,Film/video editor,Kericho,,101831.0,2024-05-06,,,Branch,,506400.0,Education,,2024-01-14,2026-11-10,
134,,High,Affluent,Film/video editor,Kericho,,102909.0,2026-02-12,,Groceries,USSD,,504294.0,Education,,2023-11-04,2029-03-01,
134,,High,Affluent,Film/video editor,Kericho,,102909.0,2026-02-12,,Groceries,USSD,,506120.0,Education,11199.0,2023-07-24,2027-08-27,Lapsed
134,,High,Affluent,Film/video editor,Kericho,,102909.0,2026-02-12,,Groceries,USSD,,506400.0,Education,,2024-01-14,2026-11-10,
134,,High,Affluent,Film/video editor,Kericho,,106282.0,2024-04-28,,Electronics,,,504294.0,Education,,2023-11-04,2029-03-01,
134,,High,Affluent,Film/video editor,Kericho,,106282.0,2024-04-28,,Electronics,,,506120.0,Education,11199.0,2023-07-24,2027-08-27,Lapsed
134,,High,Affluent,Film/video editor,Kericho,,106282.0,2024-04-28,,Electronics,,,506400.0,Education,,2024-01-14,2026-11-10,
135,,Medium,Affluent,"Engineer, materials",Wajir,Low,103290.0,2024-06-25,,Electronics,Branch,,504645.0,Education,13517.0,2023-02-19,2029-02-20,
136,,,Mass,Careers information officer,Homa Bay,,105413.0,2024-07-06,,,USSD,473380.0,503683.0,Education,,2024-07-15,2029-02-28,
136,,,Mass,Careers information officer,Homa Bay,,105413.0,2024-07-06,,,USSD,473380.0,503697.0,Education,,2022-08-19,2028-07-27,
136,,,Mass,Careers information officer,Homa Bay,,105413.0,2024-07-06,,,USSD,473380.0,506847.0,Education,9942.0,2024-03-03,2028-02-27,Pending
137,,Low,Mass,Counselling psychologist,,Low,100365.0,2025-06-02,81895.0,,,102751.0,,Education,,,,
138,,Low,SME,Field trials officer,Machakos,Medium,,,,,,,505473.0,Education,,2023-05-19,2028-07-29,
139,,Low,Affluent,"Research officer, political party",Bomet,Low,101469.0,2024-03-30,,Bills,App,,502121.0,Education,,2025-01-11,2029-01-20,Lapsed
139,,Low,Affluent,"Research officer, political party",Bomet,Low,101469.0,2024-03-30,,Bills,App,,505258.0,Education,,2022-11-10,2027-03-12,Pending
139,,Low,Affluent,"Research officer, political party",Bomet,Low,101804.0,2024-04-08,116853.0,Bills,Branch,,502121.0,Education,,2025-01-11,2029-01-20,Lapsed
139,,Low,Affluent,"Research officer, political party",Bomet,Low,101804.0,2024-04-08,116853.0,Bills,Branch,,505258.0,Education,,2022-11-10,2027-03-12,Pending
139,,Low,Affluent,"Research officer, political party",Bomet,Low,102067.0,2025-05-30,97290.0,School Fees,App,774557.0,502121.0,Education,,2025-01-11,2029-01-20,Lapsed
139,,Low,Affluent,"Research officer, political party",Bomet,Low,102067.0,2025-05-30,97290.0,School Fees,App,774557.0,505258.0,Education,,2022-11-10,2027-03-12,Pending
140,,Medium,Affluent,Solicitor,Bomet,,100481.0,2026-01-29,,Electronics,USSD,,505653.0,Education,1234.0,2025-02-11,2026-07-15,Active
141,,Low,Affluent,Arts development officer,Narok,Medium,,,,,,,502491.0,Education,,2024-07-12,2028-01-10,
142,69.0,,Mass,Careers information officer,Nyeri,Medium,,,,,,,,Education,,,,
143,,,SME,"Engineer, agricultural",Kitale,High,105072.0,2025-03-19,227055.0,Travel,,,506605.0,Education,,2023-09-19,2026-10-26,Lapsed
144,,Low,Mass,Radio broadcast assistant,Embu,,102338.0,2024-10-23,177475.0,,Branch,38272.0,,Education,,,,
144,,Low,Mass,Radio broadcast assistant,Embu,,102415.0,2024-09-14,,Electronics,App,,,Education,,,,
144,,Low,Mass,Radio broadcast assistant,Embu,,105778.0,2025-01-23,,Bills,Branch,,,Education,,,,
145,,, ,,Thika,,101985.0,2024-03-28,254386.0,Groceries,,,500753.0,Education,,2024-10-02,2026-12-12,Active
145,,, ,,Thika,,101985.0,2024-03-28,254386.0,Groceries,,,501450.0,Education,,2024-12-22,2028-06-02,Lapsed
145,,, ,,Thika,,101985.0,2024-03-28,254386.0,Groceries,,,502426.0,Education,,2024-03-22,2028-09-12,
145,,, ,,Thika,,101985.0,2024-03-28,254386.0,Groceries,,,503237.0,Education,,2024-09-24,2029-03-12,Active
145,,, ,,Thika,,101985.0,2024-03-28,254386.0,Groceries,,,504251.0,Education,,2022-04-29,2026-10-27,
145,,, ,,Thika,,103608.0,2024-04-15,,Electronics,,,500753.0,Education,,2024-10-02,2026-12-12,Active
145,,, ,,Thika,,103608.0,2024-04-15,,Electronics,,,501450.0,Education,,2024-12-22,2028-06-02,Lapsed
145,,, ,,Thika,,103608.0,2024-04-15,,Electronics,,,502426.0,Education,,2024-03-22,2028-09-12,
145,,, ,,Thika,,103608.0,2024-04-15,,Electronics,,,503237.0,Education,,2024-09-24,2029-03-12,Active
145,,, ,,Thika,,103608.0,2024-04-15,,Electronics,,,504251.0,Education,,2022-04-29,2026-10-27,
146,,, ,Public house manager,Bungoma,High,101741.0,2024-11-20,152549.0,School Fees,Internet Banking,,506944.0,Education,,2022-12-19,2026-12-31,Active
147,,, ,"Designer, multimedia",Lamu,High,101706.0,2024-11-27,,Groceries,Branch,738309.0,503405.0,Education,5579.0,2024-10-29,2026-08-02,Active
147,,, ,"Designer, multimedia",Lamu,High,101706.0,2024-11-27,,Groceries,Branch,738309.0,504600.0,Education,9350.0,2022-08-12,2027-01-25,
147,,, ,"Designer, multimedia",Lamu,High,101706.0,2024-11-27,,Groceries,Branch,738309.0,505444.0,Education,8735.0,2023-11-27,2028-07-13,Pending
148,,Low,SME,"Teacher, music",Meru,Medium,,,,,,,500112.0,Education,,2022-11-28,2026-07-29,
149,19.0,High, ,Electronics engineer,Bomet,High,101259.0,2024-05-16,,Groceries,Internet Banking,799618.0,505496.0,Education,,2024-07-15,2027-12-12,Lapsed
150,,,SME,Media planner,Naivasha,Medium,101462.0,2025-01-09,,School Fees,,695589.0,506024.0,Education,11792.0,2024-11-01,2026-07-29,Lapsed
150,,,SME,Media planner,Naivasha,Medium,103501.0,2025-02-01,,Electronics,USSD,702675.0,506024.0,Education,11792.0,2024-11-01,2026-07-29,Lapsed
151,,Medium,Mass,Clinical molecular geneticist,Thika,,102657.0,2025-10-10,,Bills,USSD,,505094.0,Education,5554.0,2022-11-11,2029-02-28,Lapsed
151,,Medium,Mass,Clinical molecular geneticist,Thika,,105139.0,2024-09-30,239657.0,,App,,505094.0,Education,5554.0,2022-11-11,2029-02-28,Lapsed
152,71.0,Low,Mass,"Surveyor, quantity",Siaya,High,100088.0,2024-09-02,182169.0,Bills,USSD,,,Education,,,,
152,71.0,Low,Mass,"Surveyor, quantity",Siaya,High,103647.0,2025-07-28,,Electronics,Internet Banking,136826.0,,Education,,,,
153,,Medium,SME,"Teacher, special educational needs",Nairobi,,,,,,,,502302.0,Education,12152.0,2022-05-25,2028-02-27,Lapsed
154,,High,Mass,Actor,Bungoma,Medium,102785.0,2024-12-30,,,Internet Banking,,,Education,,,,
154,,High,Mass,Actor,Bungoma,Medium,104628.0,2024-09-24,,,,,,Education,,,,
154,,High,Mass,Actor,Bungoma,Medium,105132.0,2024-06-22,,Bills,Branch,744795.0,,Education,,,,
155,,Medium,Mass,"Surveyor, mining",Embu,Low,102745.0,2025-08-07,233485.0,School Fees,Branch,,,Education,,,,
155,,Medium,Mass,"Surveyor, mining",Embu,Low,103159.0,2024-11-21,,,Branch,462784.0,,Education,,,,
156,,Low,SME,"Scientist, biomedical",Lamu,Low,105311.0,2025-08-05,,Bills,USSD,,504659.0,Education,,2023-06-12,2027-05-14,Active
157,70.0,Low, ,Waste management officer,Thika,,100291.0,2025-08-12,,,Internet Banking,624653.0,504358.0,Education,11897.0,2023-06-14,2026-06-13,Active
157,70.0,Low, ,Waste management officer,Thika,,100291.0,2025-08-12,,,Internet Banking,624653.0,505832.0,Education,,2023-12-30,2026-06-18,Lapsed
157,70.0,Low, ,Waste management officer,Thika,,102208.0,2025-07-14,,School Fees,USSD,,504358.0,Education,11897.0,2023-06-14,2026-06-13,Active
157,70.0,Low, ,Waste management officer,Thika,,102208.0,2025-07-14,,School Fees,USSD,,505832.0,Education,,2023-12-30,2026-06-18,Lapsed
158,,High,SME,Physiological scientist,Kitale,Medium,,,,,,,,Education,,,,
159,,Low,Affluent,"Scientist, biomedical",Malindi,Medium,101275.0,2024-09-02,,,USSD,24212.0,,Education,,,,
159,,Low,Affluent,"Scientist, biomedical",Malindi,Medium,102245.0,2025-01-02,,Groceries,Branch,363434.0,,Education,,,,
160,,High,Mass,Psychiatric nurse, ,Low,,,,,,,500637.0,Education,,2022-06-14,2028-12-29,
160,,High,Mass,Psychiatric nurse, ,Low,,,,,,,501146.0,Education,,2023-03-03,2028-02-14,Pending
160,,High,Mass,Psychiatric nurse, ,Low,,,,,,,504376.0,Education,,2023-12-06,2026-09-02,Active
160,,High,Mass,Psychiatric nurse, ,Low,,,,,,,505201.0,Education,,2022-08-07,2027-11-30,Active
161,,High,SME,Trade mark attorney, ,Medium,105585.0,2026-01-24,,Electronics,Branch,596198.0,,Education,,,,
162,,Low,Mass,"Production designer, theatre/television/film",Eldoret,Medium,104312.0,,,Bills,Internet Banking,106972.0,502461.0,Education,,2023-11-26,2026-04-25,Pending
163,,, ,Research scientist (life sciences),Kajiado,,,,,,,,500300.0,Education,,2024-08-12,2027-08-22,
163,,, ,Research scientist (life sciences),Kajiado,,,,,,,,501022.0,Education,14920.0,2022-08-01,2028-10-23,Active
163,,, ,Research scientist (life sciences),Kajiado,,,,,,,,506809.0,Education,,2023-10-22,2029-01-09,Active
164,,High,Mass,Dealer,Kakamega,Low,100977.0,2025-02-25,,,Branch,,,Education,,,,
165,,Low,SME,,Kwale,Medium,,,,,,,,Education,,,,
166,,, ,Research scientist (life sciences),Eldoret,,,,,,,,501839.0,Education,8715.0,2024-05-07,2027-05-30,Pending
167,,High, ,Chiropractor,,High,105193.0,2025-03-10,137337.0,Bills,Branch,66539.0,504669.0,Education,3596.0,2023-09-07,2028-10-29,Lapsed
167,,High, ,Chiropractor,,High,105193.0,2025-03-10,137337.0,Bills,Branch,66539.0,505192.0,Education,4341.0,2023-09-28,2028-09-26,
168,,, ,Solicitor,Kitale,Low,104064.0,2024-05-08,,,USSD,416554.0,500791.0,Education,,2023-09-17,2027-01-13,
168,,, ,Solicitor,Kitale,Low,104064.0,2024-05-08,,,USSD,416554.0,503299.0,Education,,2024-03-27,2028-02-08,
169,,,Affluent,Proofreader,Kisumu,,101587.0,2025-07-13,,School Fees,App,,,Education,,,,
170,,,SME,"Psychotherapist, dance movement",Lamu,High,,,,,,,,Education,,,,
171,,,SME,Orthoptist, ,Medium,,,,,,,506143.0,Education,3207.0,2023-01-13,2028-08-07,
172,,High, ,Engineering geologist,Meru,Medium,,,,,,,502375.0,Education,11246.0,2024-04-01,2026-10-14,Active
173,,Low,Mass,Surgeon,Thika,High,,,,,,,504838.0,Education,,2024-09-11,2028-09-12,Active
173,,Low,Mass,Surgeon,Thika,High,,,,,,,504890.0,Education,,,2028-02-12,
174,,Medium, ,Theatre stage manager,Siaya,,103742.0,2024-04-05,,,USSD,35279.0,501760.0,Education,4766.0,2024-01-14,2028-10-31,Pending
175,,Low,Affluent,Science writer,Mombasa,Medium,102871.0,2026-03-16,270347.0,Electronics,App,60578.0,504735.0,Education,6830.0,2023-08-20,2027-06-03,Active
176,,Medium, ,Call centre manager,Busia,Medium,,,,,,,,Education,,,,
177,,Medium,SME,Associate Professor,Mombasa,,,,,,,,503353.0,Education,,2023-06-26,2027-07-28,Lapsed
177,,Medium,SME,Associate Professor,Mombasa,,,,,,,,506546.0,Education,11024.0,2022-05-05,2026-09-03,Lapsed
178,,High, ,Land,Siaya,,104222.0,2026-02-16,249856.0,School Fees,,627812.0,502880.0,Education,,2023-07-19,2028-04-22,
179,,,Mass,"Designer, exhibition/display",Kitale,High,104958.0,2024-05-05,200085.0,Electronics,,49000.0,505401.0,Education,12659.0,2022-07-19,2026-09-19,Active
180,,Low,SME,Sales executive,Machakos,Medium,102370.0,2024-07-21,,Bills,Branch,,500599.0,Education,,,2027-09-12,
180,,Low,SME,Sales executive,Machakos,Medium,104802.0,2024-11-21,,School Fees,,,500599.0,Education,,,2027-09-12,
181,,,Mass,"Teacher, English as a foreign language",Mombasa,,101191.0,2024-07-19,,Travel,App,,500045.0,Education,,2024-10-29,2027-06-15,Lapsed
181,,,Mass,"Teacher, English as a foreign language",Mombasa,,101191.0,2024-07-19,,Travel,App,,500050.0,Education,4068.0,2024-09-06,2026-07-17,Active
181,,,Mass,"Teacher, English as a foreign language",Mombasa,,101191.0,2024-07-19,,Travel,App,,501642.0,Education,,2024-03-20,2028-07-09,
182,56.0,, ,Haematologist,Meru,Low,101886.0,2026-03-15,,Electronics,,498829.0,,Education,,,,
183,,High,SME,Trade mark attorney,Kajiado,High,,,,,,,500583.0,Education,,2024-11-13,2026-09-16,
183,,High,SME,Trade mark attorney,Kajiado,High,,,,,,,501738.0,Education,,2025-02-01,2026-07-31,Pending
184,,High,Affluent,Contracting civil engineer,Homa Bay,High,,,,,,,502296.0,Education,,2024-11-21,2028-11-14,Active
184,,High,Affluent,Contracting civil engineer,Homa Bay,High,,,,,,,506846.0,Education,9079.0,2023-09-30,2028-03-24,Pending
185,,,SME,Retail banker,Kwale,High,,,,,,,501094.0,Education,,2024-07-25,2028-02-17,Active
185,,,SME,Retail banker,Kwale,High,,,,,,,503115.0,Education,,2024-10-03,2027-04-02,
186,,Low,Mass,"Pilot, airline",Wajir,High,105034.0,2024-11-24,,Electronics,,,504470.0,Education,,2023-06-10,2026-06-25,
186,,Low,Mass,"Pilot, airline",Wajir,High,105034.0,2024-11-24,,Electronics,,,504577.0,Education,2864.0,2024-04-26,2028-08-14,Lapsed
187,,,SME,Information systems manager,Kilifi,Low,105461.0,2024-06-29,178694.0,Electronics,USSD,,,Education,,,,
187,,,SME,Information systems manager,Kilifi,Low,106219.0,2026-03-11,207067.0,Electronics,App,,,Education,,,,
188,,Low,Affluent,Financial planner,Garissa,High,105727.0,2024-07-13,,School Fees,Branch,,,Education,,,,
189,77.0,Medium,Affluent,"Surveyor, insurance",Embu,High,,,,,,,500215.0,Education,,2024-02-19,2026-07-31,Lapsed
189,77.0,Medium,Affluent,"Surveyor, insurance",Embu,High,,,,,,,504696.0,Education,,,2029-02-14,Active
189,77.0,Medium,Affluent,"Surveyor, insurance",Embu,High,,,,,,,505079.0,Education,,2023-09-29,2029-02-14,
190,19.0,High,Affluent,Chartered management accountant,Migori,,,,,,,,501472.0,Education,,2022-06-18,2028-06-24,
190,19.0,High,Affluent,Chartered management accountant,Migori,,,,,,,,504496.0,Education,9141.0,2024-09-27,2029-02-27,Lapsed
190,19.0,High,Affluent,Chartered management accountant,Migori,,,,,,,,506749.0,Education,2787.0,2024-10-19,2028-02-20,Pending
191,,Low,Affluent,"Teacher, adult education",Nakuru,Medium,102741.0,2025-12-02,,,App,320044.0,504881.0,Education,,2022-07-26,2028-07-16,Pending
191,,Low,Affluent,"Teacher, adult education",Nakuru,Medium,103674.0,2025-08-26,210057.0,,Internet Banking,542894.0,504881.0,Education,,2022-07-26,2028-07-16,Pending
192,,,Mass,"Presenter, broadcasting",Nakuru,High,,,,,,,,Education,,,,
193,54.0,,SME,"Engineer, mining",Kakamega,,,,,,,,501226.0,Education,,2022-08-11,2028-12-23,Pending
193,54.0,,SME,"Engineer, mining",Kakamega,,,,,,,,501492.0,Education,,2024-02-09,2028-05-30,Lapsed
193,54.0,,SME,"Engineer, mining",Kakamega,,,,,,,,503069.0,Education,,2024-03-23,2028-11-07,Lapsed
